time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2026-03-18T09:30:00+08:00,5008,5009.495,4990.78,4998.345,0,,,,,0,0,0,0,0,,55014,5001.841666666686,43.57184727439819,44.45295824412442,46.19960811279424,0,-0.9771788242700308,-0.9325136906951058,5007.415647759793
2026-03-18T10:00:00+08:00,4998.19,5007.07,4996.07,5002.14,0,,,,,0,0,0,0,0,,35496,5001.841666666686,47.59119133934514,44.45295824412442,46.19960811279424,0,-0.9771788242700308,-0.8443745213229847,5007.374181904885
2026-03-18T10:30:00+08:00,5001.75,5004.085,4989.995,4991.905,0,,,,,0,0,0,0,0,,43003,4998.153333333353,39.43321738663681,41.46467888774219,45.94890555427306,1.6666666666666667,-0.9771788242700308,-1.0820831902356838,5007.268128531726
2026-03-18T11:00:00+08:00,4991.905,4996.92,4985.845,4996.165,0,,,,,0,0,0,0,0,,41671,4998.153333333353,43.754844532587335,41.46467888774219,45.94890555427306,1.6666666666666667,-0.9771788242700308,-0.9831443597942483,5007.147233217203
2026-03-18T11:30:00+08:00,4995.84,4997.74,4989.18,4990.72,0,,,,,0,0,0,0,0,,25867,4993.656666666687,39.84171861371464,40.91958797057529,45.40912720535068,3.3333333333333335,-0.9771788242700308,-1.1096049071542389,5007.07096560771
2026-03-18T12:00:00+08:00,4991.195,4993.545,4989.12,4990.71,0,,,,,0,0,0,0,0,,19278,4993.656666666687,39.8346725635798,40.91958797057529,45.40912720535068,3.3333333333333335,-0.9771788242700308,-1.109837157929928,5007.009128420228
2026-03-18T12:30:00+08:00,4990.54,4991.06,4981.425,4987.17,0,,,,,0,0,0,0,0,,28673,4989.931666666686,37.31861198734773,39.25472952198017,44.62404516512776,3.3333333333333335,-0.9771788242700308,-1.1920539325221018,5006.891810572918
2026-03-18T13:00:00+08:00,4986.9,4992.78,4984.26,4990.995,0,,,,,0,0,0,0,0,,27019,4989.931666666686,41.610123286627015,39.25472952198017,44.62404516512776,3.3333333333333335,-0.9771788242700308,-1.1032180108229344,5006.797498760704
2026-03-18T13:30:00+08:00,4990.85,5002.49,4987.14,4997.56,0,,,,,0,0,0,0,0,,44758,4991.816666666687,48.169264773714644,46.15918685945738,44.57856074807177,0,-0.9454185823366842,-0.8857842587609052,5006.699826985558
2026-03-18T14:00:00+08:00,4997.05,5010.92,4995.91,5008.65,0,,,,,0,0,0,0,0,,41247,4991.816666666687,56.964001171639815,46.15918685945738,44.57856074807177,0,-0.9454185823366842,-0.6205570046213021,5006.687404872848
2026-03-18T14:30:00+08:00,5008.69,5016.41,5008.075,5009.335,0,,,,,0,0,0,0,0,,34938,4998.0216666666865,57.44432775351985,52.718234915003805,45.23569333873611,0,-0.9454185823366842,-0.604174617868755,5006.718529125071
2026-03-18T15:00:00+08:00,5009.33,5014.86,5005.79,5009.12,0,,,,,0,0,0,0,0,,25807,4998.0216666666865,57.228429497433,52.718234915003805,45.23569333873611,0,-0.9454185823366842,-0.6093165348786791,5006.734515164788
2026-03-18T15:30:00+08:00,5009.11,5009.67,4990.15,4995,0,,,,,0,0,0,0,0,,35825,5000.631666666686,45.210662618876206,45.45785125614442,45.241345143810655,3.3333333333333335,-0.9454185823366842,-0.947008945018573,5006.676328671392
2026-03-18T16:00:00+08:00,4994.209,4996.973,4982.879,4989.02,0,,,,,0,0,0,0,0,,40846,5000.631666666686,41.25898374919092,45.45785125614442,45.241345143810655,3.3333333333333335,-0.9454185823366842,-1.0900259855735612,5006.543666746091
2026-03-18T16:30:00+08:00,4989.025,4991.995,4977.14,4986.609,0,,,,,0,0,0,0,0,,38313,4996.981333333352,39.75042155077106,41.826633235643854,44.97577993403795,5,-0.9454185823366842,-1.1476872037638806,5006.389392717206
2026-03-18T17:00:00+08:00,4987.565,4994.52,4984.029,4992.365,0,,,,,0,0,0,0,0,,34062,4996.981333333352,44.92753266938086,41.826633235643854,44.97577993403795,5,-0.9454185823366842,-1.0100273232564414,5006.2864605563955
2026-03-18T17:30:00+08:00,4992.3,4995.68,4990.54,4992.075,0,,,,,0,0,0,0,0,,26683,4991.228000000018,44.71904140867985,44.91357609915249,44.89090991884377,5,-0.8552604387595932,-0.9241241691282316,5006.219014922943
2026-03-18T18:00:00+08:00,4991.95,4992.21,4980.47,4982.57,0,,,,,0,0,0,0,0,,31792,4991.228000000018,38.42502025077944,44.91357609915249,44.89090991884377,5,-0.8552604387595932,-1.152436634287158,5006.094145453863
